artist,date,location,song,spotify,lyrics,url
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Transito Lento,https://open.spotify.com/track/64QtkwDGfuEw7uFfZTTmGa,"Uh… 
En tantas horas perdidas, sin traslados, 
no soy la fruta madura de los viajes. 
Horas de tránsito lento, mirando por la ventana, 
fumando, espero llegar por algún lado. 



En alguna parte, me espera seguir esperando 

y dicen que navegar es preciso. 

Pero lo que preciso es llegar, pero no aprendí a esperar, 

el viento no sabe un pimiento de tránsito lento. 



Esperar salir, esperar en el tránsito lento. 

Llegar y esperar para volar y, 

esperar llegar, para encontrar 

un nuevo amor. 



No sé si están perdidos los días iguales, 

no sé en dónde descansan los días distintos. 



Esperar salir, esperar en el tránsito lento. 

Llegar y esperar para volar y, 

esperar llegar, para besar 

tu cicatriz. 



Esperar salir, esperar en el tránsito lento. 

Llegar y esperar para volar y, 

esperar llegar, para encontrar 

su realidad.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Transito%20Lento
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Jugar con fuego,https://open.spotify.com/track/2W0LBXwxCk6z0CZjKNukAW,"Yo tengo cuatro claveles
uno por cada motivo
el encuentro, tu mirada
mi secreto, nuestro olvido
estoy jugando con fuego
y en la yema de los dedos

tengo el tacto de los días

tengo el tacto de las noches

tengo el tacto de los dos



es inmoral sentirse mal

por haber querido tanto

debería estar prohibido

haber vivido

y no haber amado

por eso tírame un beso

que sigo preso

de nuestro encierro

jugar con fuego



si me quedé sin aliento

y no pude dar contigo

va a venir la noche negra

para quedarse conmigo

porque jugando con fuego

puede ser que se lastime

puede ser que se lastime

puede ser que sufra un poco

y nos queremos los dos



es inmoral sentirse mal

por haber querido tanto

debería estar prohibido

haber vivido

y no haber amado

por eso tirame un hueso

que sigo preso

de nuestro encierro

jugar con fuego

estás jugando con fuego

por un tanto así

y muy juntitos los dos

para vos, reina.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Jugar%20con%20fuego
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Cada una de tus cosas,https://open.spotify.com/track/2wpcqOkgjKMQVxvtcMhP0N,"Mirando el río una rumbita te escribí
mientras te esperaba,
con el pechito inquieto y alegre,
y un andar de no ser de acá.
De aquí no me moví de tu vértigo mío,
de tu sonrisa vertical, que misteriosa es una rosa de Hiroshima

y la rumba que hay.

La rumba se ríe, no sabe si es rumba,

será un momento nada más,

de eternidad, de esos que me da.

Todos los días, todos los segundos

infinitamente, la alegría de vivir,

el sentido que da la vida vivir contigo.

En el cielo , en el suelo, en cada una de tus cosas,

En el cielo , en el suelo, en cada una de tus cosas.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Cada%20una%20de%20tus%20cosas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Victoria y Soledad,https://open.spotify.com/track/563bJjZFweYZdaZvfB1bWV,"Entre las dos no sumaban
ni siquiera mi edad
las hermanas mellizas
Victoria y Soledad
son el santo grial del 
rock and roll animal

no son una fantasía

ni son una realidad

una sóla vez vi juntas

a Victoria y Soledad

y nos dimos un gran beso

en honor a la verdad

parecían la canción de Randy Newman

sin la coca

las dos eran demasiado

pero una no era poca

frente a la mar

voy a recordar lo que no fue

pero espero encontrarlas

otra vez, alguna vez

casi las tuve en un abrazo

a las dos

pero no hubo lugar

para amor de a tres

no tengo corazón

pero te digo la verdad

las mellizas eran lo mejor

de la ciudad

hubiera sido lo más triple

que se puede pedir

no basta con vivír

pero mi parte de Victoria y Soledad

estoy buscando algo

que no voy a encontrar

a Victoria y Soledad cuando se van

un año de Victoria y Soledad

Victoria y Soledad

filosofía y realidad

las ame por separado

pero júntos somos más

otra lección

que la vida me dio otra vez

eramos tres

Victoria, Soledad y yo

eramos tres

Victoria, Soledad y Andrés",https://api.lyrics.ovh/v1/Andres%20Calamaro/Victoria%20y%20Soledad
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Insoportablemente cruel (feat. Calle 13 & Jerry González),https://open.spotify.com/track/23361DH7dLtB0gQUa6ISrX,"Termino el tiempo de los almanaques viejos, 
queda todavia mucha tela que cortar.
Y en el calendario una X roja me recuerda
el dia en que me dejaste de contestar.
Va ser Insoportablemte Cruel...



Frente a los instantes que perdimos y detras 

de los retratos que envejecen por nosotros dos.

Siempre voy perdiendo los motivos 

para despertarme cada dia si fue que cerre los ojos.

Una vez crei que cuando todo se termina 

es como uno lo imagine nada mas



Va ser Insoportablemente Cruel...



(Ciudadano Calle 13)



Oye, que paso mi amor?

mirame, escucha esto:



Te voy a hacer creer que eres importante

por eso le escribo este tema a ti y a tus implantes.

No me vas a poder hablar ni siquiera en pantomima

con estas rimas voy a pudrirte el autoestima

tu unica ideologia va a ser la melancolia

hoy vas a llorar mas que la virgen maria

voy a ser cruel durante todo el dia, 

cruel como hacerte una cirugia en el corazon a sangre fria

cruel como violar a un incapacitado

cruel como vender organos de niños en un supermercado

eres como el veneno que te inyectas con dientes 

y alfiler por debajo de la piel, una serpiente de cascabel

ojala que te de duro la vida, que te de duro 

como caer del cielo al suelo sin paracaidas



Eres un pedazo de maza que suda grasa de cerdo

tu no sirves ni para un mal recuerdo

Tu eres el desaire forrado con un pellejo

cuando te miras al espejo no se ve tu reflejo

el corazon tu lo tienes quien sabe donde, por eso

cuando miras al cielo las estrellas se esconden



(Andrés)



Va a ser Insoportablemente Cruel...



Y si soy diferente o fue que recien te diste cuenta no

siempre fui igual, es un destino estar distraido, le sucede a cualquier mortal

Uno va a ser insoportablemente cruel... (tortura china pa´ti) 





(Gracias a alex por esta letra)",https://api.lyrics.ovh/v1/Andres%20Calamaro/Insoportablemente%20cruel%20(feat.%20Calle%2013%20&%20Jerry%20Gonz%C3%A1lez)
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Te solté la rienda (feat. Bunbury),https://open.spotify.com/track/7noNgRr9aVaHL0pqlfEMv4,"Se me acabó la fuerza
de mi mano izquierda,
voy a dejarte el mundo a
ti solita.
Como el caballo blanco
le solté la rienda,

a ti también te suelto

y te me vas ahorita.



Y cuando al fin comprendas

que el amor bonito

lo tenías conmigo,

vas a extrañar mis besos

en los propios brazos

del que esté contigo.



Vas a sentir que lloras

sin poder siquiera

derramar tu llanto,

y has de querer mirarte

en mis ojos tristes

que quisiste tanto,

que quisiste tanto.



Cuando se quiere a fuerza

rebasar la meta,

y se abandona todo

lo que se ha tenido,

como tú traes el alma

con la rienda suelta,

ya crees que el mundo es tuyo

y hasta me das tu olvido.



Y cuando al fin comprendas

que el amor bonito

lo tenías conmigo,

vas a extrañar mis besos

en los propios brazos

del que esté contigo.



Vas a sentir que lloras

sin poder siquiera

derramar tu llanto,

y has de querer mirarte

en mis ojos tristes

que quisiste tanto,

que quisiste tanto.



Te solté la rienda.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Te%20solt%C3%A9%20la%20rienda%20(feat.%20Bunbury)
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",El arriero,https://open.spotify.com/track/1rsKIjaSNLUfq0mQmqqUZE,"En las arenas bailan los remolinos
el sol juega en el brillo del pedregal
y prendido a la magia de los caminos
el arriero va... el arriero va...
Es bandera de niebla su poncho al viento
lo saludan las flautas del pajonal

y guapeando la senda por esos cerros,

el arriero va... el arriero va...

Las penas y las vaquitas,

se van por la misma senda;

Las penas y las vaquitas,

se van por la misma senda;

las penas son de nosotros

las vaquitas son ajenas

las penas son de nosotros

las vaquitas son ajenas.

Un degüeyo de soles muestra la tarde,

se han dormido las luces del pedregal,

y animando a la tropa,dale que dale

el arriero va, el arriero va...

Ojalá que la noche traiga recuerdos,

que haga menos pesada la soledad,

como sombra en la sombra por esos cerros,

el arriero va, el arriero va...

Las penas y las vaquitas,

se van por la misma senda;

Las penas y las vaquitas,

se van por la misma senda;

las penas son de nosotros

las vaquitas son ajenas

las penas son de nosotros

las vaquitas son ajenas.

Y prendido la magia de los caminos,

el arriero va, el arriero .... va....",https://api.lyrics.ovh/v1/Andres%20Calamaro/El%20arriero
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Cartas Sin Marcar,https://open.spotify.com/track/4q2qKQi6ZAIgIpkjTkrEEw,"Igual que un niño abandonado
Que en la calle lo han dejado
Yo te busco desesperado
Necesito un amigo
Necesito que alguien quiera hablar conmigo

Cuando empieza a amanecer

La verdad es tan cruel

Y tu lo sabes, eres testigo

Ahora soy un mendigo

Que camina por las calles perdido.



No me siento bien

Hoy perdi la fe

La suerte juega con cartas sin marcar

No se puede cambiar.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Cartas%20Sin%20Marcar
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",No tan Buenos Aires,https://open.spotify.com/track/7v42gFjxpjNol9LNLobsto,"Ya siento que estoy
radiante por volver
tengo en cuenta que el diamante
es carbón
...con el doble de canciones
tratando de cambiar

emoción por canción

también lo hago por mi bién

y por mi afición suicida preferida

rock de verdad, con amistad

vuelvo a tomar aire

para saludar a Buenos Aires

vuelvo al palo,

a una ciudad del palo



donde tu equipo es lo más venerado

aunque suene exagerado, pero es verdad

estoy en la ciudad de la pelota

la mentira se estira

y la pelota es el sentimiento

y es bueno encontrar alguno despierto

vuelvo a tomar aire

para saludar otra véz a Buenos Aires

apocalipsis now total

el lado invisible del sueño flexible

de la argentina mundial

y yo vengo a la ciudad

que conozco de verdad

donde vivén los míos

y los que ya no están

y luego como siempre

con una locura transparente

que repito cada vez que vuelvo

porque a vecés parece que estóy,

pero me voy

pero una ciudad además de cemento

es carne y hueso y sangre

y siempre estoy llegando a saludar

a los aires

vuelvo a tomar aire

para saludar a Buenos Aires

resumiendo

puedo estar con mi vieja comiendo

o riéndo sin carcajadas ni arcadas

o estar haciendo cagadas

decír cosas peligrosas,

o demasiadas

pero no importa nada,

Buenos Aires es mía

y no la cambiaría

me la quedo con toda su porquería

por eso vuelvo, revuelvo

un par de veces al año

Buenos Aires

soy parecido a otro también parecido

conservamos todavía la chapa

que nos creemos la que a véces merecemos

no ser de ningúna parte

en el mejor de los casos

seremos un mundo aparte

vuelvo a tomar aire

para saludar a Buenos Aires

mi Buenos Aires querido

yo te quiero desde lejos

y desde cerca te extraño

por eso vuelvo y revuelvo

un par de véces al año

acá la luz no decide

uno quiere algo y lo pide

pero igual por inocente te lo clavan

pero casi todos tenemos

más o menos algún control amigo

la ciudad es testigo

viejos aires

estás pobre y sin futúro

yo te presto veinte pesos

y comprate lo que quieras

no puedo darte laburo

puedo tratar de entenderte

y si algún primo te da un chumbo

ya tenés más claro el rumbo

no me gusta pero es lógico que pase

sí algúnos chorros y grasas

tienen diecisiete casas

justifíco con reservas la escopeta

es horrible pero era previsible

eso no arruína a la gente de argentina

nacimos desorientados

y nos educaron como tarados

y núnca tuviste nada

pero un domingo podés ganar

tu vieja prepara las empanadas

y tenés un sentimiento, el viento

...aunque te guste agitar

te podés emocionar

y esperar una revancha

te sentís vivo en la cancha

te sentís vivo enla plaza

fumando algo, riéndote de nada

y con todo en contra tuyo

te felicíto, tenés un par

no vas allegar, pero siempre

siempre con orgullo

vuelvo a tomar aire

para saludar otra vez

a Buenos Aires mi cloaca preferída.",https://api.lyrics.ovh/v1/Andres%20Calamaro/No%20tan%20Buenos%20Aires
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",La mitad del amor,https://open.spotify.com/track/46ZfKLfJsiXD7oroIhjBG3,"Voy a tomar unos apuntes, voy a tomar para olvidar,
voy a tomar unas medidas urgentes... urgentes,
voy a tomarme hasta el pelo, mi pelo por favor
con mucho hielo,
voy a tomarme hasta los trenes
que no van a venir.

Voy a tomar, para no llorar, lágrimas de cocodrilo,

voy a tomarme mi tiempo, para vivir tranquilo,

voy a tomarme hasta el pelo, mi pelo por favor,

con mucho hielo, voy a tomarme hasta los trenes,

que no van a venir.

Parte de mi, no cambió y a la vez,

ya no soy el viejo Andrés, que no dormía jamás,

que subidón , que momento ideal,

encontré la mitad del amor.

Voy a tomarme el olivo, voy a tomar que tengo sed,

Voy a tomar agua bendita, voy a beber para creer,

voy a tomarme hasta el pelo, mi pelo por favor,

con mucho hielo, voy a tomarme hasta los trenes,

que no van a venir.

Parte de mi, no cambió y a la vez,

ya no soy el viejo Andrés, que no dormía jamás,

que subidón , que momento ideal,

encontré la mitad del amor.

Dicen que para reír, no hace falta mirar atrás,

Y esta vez para mi, tienen razón.

Que subidón , que momento ideal,

encontré la mitad del amor. (bis.)",https://api.lyrics.ovh/v1/Andres%20Calamaro/La%20mitad%20del%20amor
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",La espuma de las orillas,https://open.spotify.com/track/4cHN7q9wMdMUFciknuiVA3,"A lo lejos se escucha venir lo que el río no quiso contar,
A lo lejos se escucha venir lo que el río no quiso contar,
como siempre te vas a reír de algo ganso que te diga yo,
y te vas a dormir abrazándote siempre a mí.
para siempre te voy a esperar, para siempre te voy a querer,
para siempre te voy a esperar, para siempre te voy a querer,

Como siempre te voy a pedir , para siempre querernos así,

La corriente del río que vino te trajo hasta mi,

Vengo liviano, como la espuma de las orillas,

a contramano de la resaca del carnaval,

mi sentimiento va a durar, el fuego no me va a quemar,

ya no tengo espinas clavadas en el corazón.

A lo lejos se escucha venir lo que el río no quiso contar,

A lo lejos se escucha venir lo que el río no quiso contar,

como siempre te vas a reír de algo ganso que te diga yo,

y te vas a dormir abrazándote siempre a mí.

Que vengo liviano como la espuma de las orillas,

a contramano de la resaca del carnaval,

mi sentimiento va a durar, el fuego no me va a quemar,

ya no tengo espinas clavadas en el corazón.

Que ya no tengo espinas clavadas en el corazón.",https://api.lyrics.ovh/v1/Andres%20Calamaro/La%20espuma%20de%20las%20orillas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",La noche,https://open.spotify.com/track/1zI2cbdyNRPNQJONGMtHj2,"La noche es atrevida y pretenciosa, 
la noche tiene tanto para dar, 
y pide firmemente y caprichosa 
que no faltes un día a clase, ni por enfermedad. 
La noche sopla siempre como el viento, 

que siempre sopla en algún lugar su blow, 

no es una señorita, es una señora, 

y hay que saber tratarla a la noche como tal. 



La noche es el día a la sombra, 

te busca y te nombra como un tango fatal, 

y hay que bailarlo como Virulazo, 

el paso de la noche con deseo de bailar. 



La noche y sus colecciones de co-co, 

de corazones abandonados, 

La noche y sus colecciones de co-co, 

de corazones abandonados. 

Tonta, todo en la vida se paga, 

tonta, conmigo no. 



No me voy, ya soy parte del decorado, 

me alegro de haberme encontrado contigo otra vez. 

Mi amigo preferido y peligroso, 

poderoso enemigo que se llama igual a mí. 



La mentira también tiene pies de barro, 

mi carro está enchulado en Villa Cariño, 

el niño que llevo adentro ya tiene sus años, 

los daños lo paga el que viene detrás. 



La noche y sus colecciones de co-co, 

de corazones abandonados, 

la noche y sus colecciones de co-co, 

de corazones abandonados. 

Tonta, todo en la vida se paga, 

tonta, conmigo no. 



Tonta, todo en la vida se paga, 

tonta, conmigo no. 



La noche y sus colecciones de co-co, 

de corazones abandonados, 

la noche y sus colecciones de co-co, 

de corazones abandonados. 

La noche y sus colecciones de co-co, 

de corazones abandonados, 

la noche y sus colecciones de co-co, 

de corazones abandonados. 

Tonta, todo en la vida se paga, 

tonta, conmigo no.",https://api.lyrics.ovh/v1/Andres%20Calamaro/La%20noche
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Son las nueve,https://open.spotify.com/track/3CyMdkuZ9nhBLgZG4F1cA7,"Son las nueve, yo creí que eran las tres
todavía no pude comer
dejar de temblar no era un juego
era fuego
y habrá que pagar la cuenta del incendio
pero aquellas maratones

sin parar de escupir canciones

fueron buena pesca y tal vez



el dolor desaparezca

y algún día podamos repetir lo peligroso

del arma cargada de polvo

que en la mano

de un artesano de canciones

puede merecer la pena

si el veneno no envenena

puede merecer la pena

son las nueve, yo creí que eran las tres

¿qué diferencia hay?



el sueño va a llegar mejor, o igual

desmayar el cansancio de vivir

ayer si decidí que terminé

en mi casa fui un león

más allá de los horarios

rompí algunos records

varios tiempos coronarios

pero fueron las canciones

mi recompensa

canciones de dolor real

pero canciones no más



canciones partidas por la mitad

pero canciones no más

canciones de amor perdído

pero canciones no más

canciones que confiesan todo

pero canciones para mí, y los demás

pero sí los demás

terminan por derramar una lágrima o cantar

será un premio

más valioso que el dinero

eso ya lo tengo

y la tristeza también.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Son%20las%20nueve
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Loco,https://open.spotify.com/track/1R1pdsU4KHWsckmfDDmaxn,"Voy a salir a caminar solito
sentarme en un parque a fumar un porrito
y mirar a las palomas comer
el pan que la gente les tira!
y reprimir el instinto asesino
delante de un mimo o de un clown

hoy estoy down violento, down radikal

pero tengo aprendido el papel principal

yo soy un loco

que se dio cuenta

que el tiempo es muy poco

yo soy un loco

que se dio cuenta

que el tiempo es muy poco

nanananana...

(a lo mejor resulta mejor así)

yo soy un loco

que se dio cuenta

que el tiempo es muy poco

a lo mejor resulta mejor así

que el tiempo es muy poco.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Loco
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",No son horas,https://open.spotify.com/track/1pJQtITgNBAefaGbAiIO0R,"Si te dicen que caí,
y es verdad, yes es verdad
no sientas ni un segundo más
de lástima por mí
que me voy a levantar

y sí te falta una imagén

quiero que me recuerdes así

con el viento en las velas

si te dicen que duermo de día

y es verdad, es verdad

no te olvides que soy grande

porque tengo multitudes

que me esperan afuera

y si te faltó ternura

o la vida te hizo dura

quiero que me perdónes

no tengo los pies en la tierra

me perdí la realidad

me olvidé de los amigos



me olvidé de los demás

reconozco haber perdido

sintonía alguna vez

pero no te dejé de querer

sigo siendo un varón tierno

que quiere seguir de pié

pero te espera

no son horas de reírse

no son horas de olvidar

hiciste lo que quisiste de verdad



te dicien que va por el día

es verdad, es verdad

no te olvides que soy grande

porque tengo multitudes

que me esperan afuera",https://api.lyrics.ovh/v1/Andres%20Calamaro/No%20son%20horas
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Una bomba,https://open.spotify.com/track/6zNZHNH9GUt5pDrJ5rDCu0,"Un rayo no cae núnca en el mismo lugar dos veces
pero si quiero te espero en el mismo lugar otra vez
una bomba no cae núnca en el mismo lugar de nuevo
pero te debo un beso en el mismo lugar otra vez
una mujer muy especial más allá del bién y del mal
llegaste como un terremoto



me encontraste entero y me dejaste roto

quería paz y me diste guerra

quería cielo y mordí la tierra

afuera la inspiración era

lo que menos uno se espera



la negra me desintegra

la rubia viene y se va

mi corazón pertenece a la que quiera comprar

mis problemas con las mujeres son humanos

o me aburren o estoy ya estoy hasta las manos",https://api.lyrics.ovh/v1/Andres%20Calamaro/Una%20bomba
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Milonga del trovador,https://open.spotify.com/track/6uVbZV5ZwMVqjNQoJGkUw3,"Soy de una tierra hermosa
de América del Sur,
en mezcla gaucha de indio con español.
De piel y voz morochas
vi en mi guitarra
que al mundo van las coplas, y me fui yo.



Con un rumor de nido

volaban tras de mí,

aquellos pañuelitos en la estación.

Pero soy peregrino

y a mi nostalgia

le canto así en la oreja del corazón:



Vamos a la distancia, sí,

que soy el trovador,

si la distancia llama,

yo jamás veré ponerse el sol.



Vamos a la distancia, ya,

y si no llego, amor,

vos le darás mi alma

de argentino y de cantor.



Mi casa es donde canto

porque aprendí a escuchar

la voz de Dios que afina en cualquier lugar,

ecos que hay en las plazas

y en las cocinas,

al borde de una cuna y atrás del mar.



Si en esta andanza un día

me espera la vejez,

ya mi niñez le hará la segunda voz;

y al fin con dos gargantas,

a mi agonía,

le cantaré en la oreja del corazón:



Vamos a la distancia, sí,

que soy el trovador,

si la distancia llama

yo jamás veré ponerse el sol.



Vamos a la distancia, ya,

y si no llego, amor,

vos le darás mi alma

de argentino y de cantor.





(Gracias a Beto por esta letra)",https://api.lyrics.ovh/v1/Andres%20Calamaro/Milonga%20del%20trovador
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Doce Pasos,https://open.spotify.com/track/1zWeT0bijMQwKm7lU1DJSZ,"Tengo la cabeza vacía,
me tengo que poner a hacer trampas,
el Mono Liso se murió,
llevándose al infierno mi alma,
soy como un montón de emoción,
ya no soy santo de tu devoción,

soy natural del lugar,

donde nunca sale el sol.



Puedo tener doce pasos,

puedo viajar al otro lado del charco,

quiero ser el patrón de tu estancia

(agua mineral y fragancia),

viniste con tus aires de reina,

mientras a mi me vigilaban la puerta,

no se si tengo lo que quiero,

no se si quiero lo que tengo.



Jugando en el equipo campeón,

es mas fácil parecer el mejor,

es como esperar lo peor,

después de muchos años de amor,

Después de haber tenido la más linda,

tengo que bailar con la renga,



Una vez viví en Paraguay

entre Pueyrredón y Larrea.



Puedo tener doce pasos,

puedo viajar al otro lado del charco,

quiero ser el patrón de tu estancia

(agua mineral y fragancia),

viniste con tus aires de reina,

mientras a mi me vigilaban la puerta,

no se si tengo lo que quiero,

no se si quiero lo que tengo.



Soy como un montón de emoción,

ya no soy santo de tu devoción,

soy natural del lugar,

donde nunca sale el sol.



Puedo tener doce pasos,

puedo viajar al otro lado del charco,

quiero ser el patrón de tu estancia

(y de la embajada de Francia),

viniste con tus aires de reina,

mientras a mi me vigilaban la puerta,

no se si tengo lo que quiero,

no se si quiero lo que tengo.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Doce%20Pasos
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Comedor piquetero,https://open.spotify.com/track/5qdEyQh67bgT8ZaXKK4oTL,"Plantaron en Puerto Madero un almorzadero de trabajador,
No hay que reservar primero donde el piquetero tiene el comedor,
Un turista brasilero que vino en crucero a pasar calor,
se equívoco de cordero y vino contento con su Termidor.
Trajo un cartón de Resero, savoir piquetero a mi comedor,
gratuita la torta frita, y yerba de ayer secándose al sol.

Ni el carnaval carioca , sale tan barato debe ser peor,

Se puede comer de ronga , si que poronga mi comedor.

Plantaron en Puerto Madero...

Vida paria en la burbuja inmobiliaria ... comedor piquetero.

Vida paria en la burbuja inmobiliaria ... comedor piquetero

(¿ Que dios bendice a los humildes y a los marginales ?)

Vida paria en la burbuja inmobiliaria, comedor piquetero.

(god bless you)",https://api.lyrics.ovh/v1/Andres%20Calamaro/Comedor%20piquetero
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Tantas veces,https://open.spotify.com/track/6gb6Li7looXRUMYyKLfu18,"Dicen que cuando hay amor
No hace falta pedir perdón,
Pero yo ya pedí perdón tantas veces.
Dicen que el corazón
Es un músculo que necesita acción,

Y no puedo negar la razón algunas veces.



Dicen que primero hay que saber sufrir

Para después amar, para después partir.

Dicen que en su destino inconstante

Solo el gaucho vive errante

Donde la suerte le lleva.



Perdón vida de mi vida,

Perdón si es que te he faltado.

Por mí saldría el sol todos los días

Por mí no existirían heridas.



Voy a tratar de mostrar mi mejor estabilidad

Pero dudo de mi virtud en el equilibrio.

Dicen que para escribir es indispensable sufrir

Y no puedo quitarle razón a tantos poetas.



Algunos encierran solos por cuarenta años

Los daños en las tintas de su lapicero.

No puedo evitar la suerte,

Como no puedo evitar vivir,

Prefiero sonreír todo lo que pueda.



Perdón vida de mi vida,

Perdón si es que te he faltado.

Por mí saldría el sol todos los días

Por mí no existirían heridas. (Bis)



Dicen que cuando hay amor

No hace falta pedir perdón,

Pero yo ya pedí perdón tantas veces.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Tantas%20veces
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Me arde,https://open.spotify.com/track/4ysSgo4fZXo3RR9SfV3uUB,"Me arde, me arde
es tarde para curarme
me arde, me quema
dejé la sangre en la arena
me arde, me está quemando!
estoy disimulando.



Como el fuego sobre la superficie del mar

como el viento caliente del desierto

me quema (me quema)

saber que no vas a volver.



En serio, me arde

me duele todo el cuero

me arde, me quema

dejé la carne en la arena.



Me arde, me está quemando!

(y) estoy disimulando.



Como el fuego sobre la superficie del mar

como el viento caliente del desierto

me quema (me quema)

saber que no vas a volver.



Estaba hablando con la hermana

de una chica colombiana

dormían en camas separadas

tomando un capuchino

era el año nuevo chino

en un restaurante argentino (con empanadas y vino)

el problema es que la nena

era linda pero buena gente

y me tocó la frente.



Me arde!

me está quemando

estoy disimulando.



Como fuego sobre la superficie del mar

como el viento caliente del desierto

me arde (sí, me quema)

creer que no vas.. a volver.



Me arde, me arde

me arde, me arde (uh!)

me arde,me arde

me arde, me arde!",https://api.lyrics.ovh/v1/Andres%20Calamaro/Me%20arde
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Negrita,https://open.spotify.com/track/6FymMVqNmfQuFKUd4JkJA8,"Negrita, el corazón me grita
me pide que vuelvas de una vez
una vez tuve una vida
no era fácil pero era mía
y ahora me falta lo más impotante
no quiero ser el estúpido que llama

a partir de las tres de la mañana

pero negra,

es mi corazón que se desintegra

porque me falta lo más importante

siempre supe que sin usted

no podría sobrevivir

es más hambre que hambre

más sed que la sed peor

necisito escuchar tu vos

volver a sufrir y a vivir

por mi negrita

¿ no vés cómo el corazón me grita

y el techo se me cae encima?

porque me falta lo más importante

una vez en buenos aires me dí cuenta

que existen las fantasías

pero también

existe el amor verdadero

sin ese no puedo seguir entero

porque me falta lo más importante

perdón otra vez

si no lo dije a tiempo

odiado perdón por no estar

dónde tenía que estar

te pido otra oportunidad

creo qu supe esperar

si no das una señal

voy a tener que aprender

a vivir otra vez

voy a aprender a los golpes

a recibir

tal vez elija mil veces el mal camino

voy a tener que aprender a vivir

otra vez

para mí

la fiesta ya se terminó

nada de sexo frío

nada de amor

un poco de drogas y rock and roll

y a seguir adelante

con farmacia y con aguante

porque me falta lo más importante",https://api.lyrics.ovh/v1/Andres%20Calamaro/Negrita
Andres Calamaro,2021-05-05,"Sala Kafé Zentral Pamplona, Navarra",Alta suciedad,https://open.spotify.com/track/2NsT94H7oiQK2PVO4XGgDn,"El campeón tiene miedo
tiene miedo de pegar
no se quiere romper las manos porque tiene que cantar
el ritmo del protector bucal
el bombo de la ciudad
le golpea en el culo

golpea y nada más.



Alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie más

alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie (más).



Babe tiene prisa

por aprender a ladrar

si sólo es un cerdo nadie lo respetará

es un chico muy malo

y se portó muy mal!

pero lo perdonamos

porque somos lo más bajo de la:



Alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie más

alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie más.



Señor banquero

devuélvame el dinero

por ahora es lo único que quiero

estoy cansado de los que vienen de amigos

y sólo quieren rellenarme el agujero

por ahora no les debo ni la hora

cool, baby, me dice mi abogada

que por ahora no ha pasado nada.



Alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie más

alta suciedad! (basura de la alta suciedad)

no se puede confiar en nadie más.",https://api.lyrics.ovh/v1/Andres%20Calamaro/Alta%20suciedad
